game_name,type,aspect,mentions,sentiment_percentage
Pillars of Eternity,advantage,Characters,4,100.0
Pillars of Eternity,advantage,Performance,5,100.0
Pillars of Eternity,advantage,Replayability,4,100.0
Pillars of Eternity,advantage,Story,19,94.74
Pillars of Eternity,advantage,Gameplay,15,93.33
Pillars of Eternity II: Deadfire,advantage,Replayability,5,100.0
Pillars of Eternity II: Deadfire,advantage,Characters,13,100.0
Pillars of Eternity II: Deadfire,advantage,Story,23,91.3
Pillars of Eternity II: Deadfire,advantage,Gameplay,30,90.0
Pillars of Eternity II: Deadfire,advantage,Graphics,5,80.0
Pillars of Eternity II: Deadfire,advantage,Difficulty,9,77.78
Pillars of Eternity II: Deadfire - Ultimate Edition,advantage,Replayability,5,100.0
Pillars of Eternity II: Deadfire - Ultimate Edition,advantage,Performance,12,83.33
Pillars of Eternity II: Deadfire - Ultimate Edition,advantage,Story,11,81.82
Pillars of Eternity II: Deadfire - Ultimate Edition,advantage,Gameplay,9,66.67
Pillars of Eternity: Complete Edition,advantage,Replayability,3,100.0
Pillars of Eternity: Complete Edition,advantage,Difficulty,5,100.0
Pillars of Eternity: Complete Edition,advantage,Story,14,85.71
Pillars of Eternity: Complete Edition,advantage,Gameplay,10,80.0
Pillars of Eternity: Complete Edition,advantage,Characters,4,75.0
Pillars of Eternity: Complete Edition,advantage,Performance,7,71.43
Pinball FX3,advantage,Graphics,3,100.0
Pinball FX3,advantage,Gameplay,4,75.0
Pinball FX3,advantage,Difficulty,3,66.67
Pinball FX3 - Universal Monsters Pinball Pack,advantage,Difficulty,3,66.67
Pine Hearts,advantage,Story,5,100.0
Pioneers of Pagonia,advantage,Gameplay,3,66.67
Pipistrello and the Cursed Yoyo,advantage,Story,10,100.0
Pipistrello and the Cursed Yoyo,advantage,Graphics,6,100.0
Pipistrello and the Cursed Yoyo,advantage,Characters,8,100.0
Pipistrello and the Cursed Yoyo,advantage,Music & Sound,5,100.0
Pipistrello and the Cursed Yoyo,advantage,Difficulty,11,90.91
Pipistrello and the Cursed Yoyo,advantage,Gameplay,26,88.46
Pipistrello and the Cursed Yoyo,advantage,Level Design,6,83.33
Pistol Whip,advantage,Graphics,3,100.0
Pistol Whip,advantage,Difficulty,5,100.0
Pistol Whip,advantage,Music & Sound,9,100.0
Pistol Whip,advantage,Performance,3,100.0
Pistol Whip,advantage,Replayability,7,100.0
Pistol Whip,advantage,Gameplay,9,77.78
Pistol Whip,advantage,Level Design,5,60.0
Pixel Ripped 1995,advantage,Gameplay,6,100.0
Pixel Ripped 1995,advantage,Replayability,3,66.67
Planet Coaster,advantage,Gameplay,4,100.0
Planet Coaster,advantage,Graphics,4,100.0
Planet Coaster,advantage,Replayability,3,100.0
Planet Coaster,advantage,Difficulty,6,83.33
Planet Coaster: Console Edition,advantage,Gameplay,7,85.71
Planet Coaster: Console Edition,advantage,Difficulty,6,83.33
Planet Zoo,advantage,Gameplay,5,100.0
Planet Zoo,advantage,Graphics,4,100.0
Planet Zoo,advantage,Replayability,4,100.0
Planet Zoo,advantage,Level Design,6,83.33
Planet Zoo,advantage,Difficulty,3,66.67
Planet Zoo,advantage,Performance,6,66.67
Planet of Lana,advantage,Story,25,92.0
Planet of Lana,advantage,Level Design,7,85.71
Planet of Lana,advantage,Characters,6,83.33
Planet of Lana,advantage,Music & Sound,19,78.95
Planet of Lana,advantage,Gameplay,36,77.78
Planet of Lana,advantage,Graphics,27,66.67
Planet of Lana II: Children of the Leaf,advantage,Level Design,8,100.0
Planet of Lana II: Children of the Leaf,advantage,Graphics,17,94.12
Planet of Lana II: Children of the Leaf,advantage,Music & Sound,13,92.31
Planet of Lana II: Children of the Leaf,advantage,Story,40,90.0
Planet of Lana II: Children of the Leaf,advantage,Gameplay,46,86.96
Planet of Lana II: Children of the Leaf,advantage,Characters,15,86.67
Planet of Lana II: Children of the Leaf,advantage,Performance,5,80.0
Planet of Lana II: Children of the Leaf,advantage,Difficulty,6,66.67
Planet of Lana II: Children of the Leaf,advantage,Replayability,3,66.67
Plants vs. Zombies: Garden Warfare 2,advantage,Level Design,5,100.0
Plants vs. Zombies: Garden Warfare 2,advantage,Replayability,13,84.62
Plants vs. Zombies: Garden Warfare 2,advantage,Characters,15,80.0
Platypus Reclayed,advantage,Gameplay,4,100.0
Platypus Reclayed,advantage,Difficulty,5,60.0
"Please, Touch the Artwork",advantage,Gameplay,3,100.0
Pocket Card Jockey,advantage,Story,3,100.0
Pocket Card Jockey,advantage,Difficulty,4,75.0
Pokemon Omega Ruby & Alpha Sapphire,advantage,Story,3,100.0
Pokemon Omega Ruby & Alpha Sapphire,advantage,Replayability,5,100.0
Pokemon Omega Ruby & Alpha Sapphire,advantage,Gameplay,7,85.71
Pokemon Omega Ruby & Alpha Sapphire,advantage,Difficulty,6,66.67
Pokemon Ultra Sun and Moon,advantage,Gameplay,3,100.0
Pokemon Ultra Sun and Moon,advantage,Story,20,90.0
Pokemon Ultra Sun and Moon,advantage,Replayability,15,80.0
Pokemon Ultra Sun and Moon,advantage,Difficulty,3,66.67
Pokemon X and Y,advantage,Gameplay,3,100.0
Pokemon X and Y,advantage,Graphics,6,83.33
Pokken Tournament DX,advantage,Gameplay,13,100.0
Pokken Tournament DX,advantage,Characters,12,100.0
Pokken Tournament DX,advantage,Replayability,11,81.82
Pokémon Legends: Arceus,advantage,Difficulty,7,100.0
Pokémon Legends: Arceus,advantage,Story,11,90.91
Pokémon Legends: Arceus,advantage,Performance,15,86.67
Pokémon Legends: Arceus,advantage,Graphics,27,85.19
Pokémon Legends: Arceus,advantage,Gameplay,34,82.35
Pokémon Legends: Arceus,advantage,Level Design,11,81.82
Pokémon Legends: Arceus,advantage,Replayability,4,75.0
Pokémon Legends: Arceus,advantage,Characters,5,60.0
Pokémon Legends: Arceus,disadvantage,Characters,5,20.0
Pokémon Pokopia,advantage,Gameplay,28,100.0
Pokémon Pokopia,advantage,Story,12,100.0
Pokémon Pokopia,advantage,Characters,5,100.0
Pokémon Pokopia,advantage,Level Design,5,100.0
Pokémon Pokopia,advantage,Music & Sound,4,100.0
Pokémon Pokopia,advantage,Difficulty,4,100.0
Pokémon Pokopia,advantage,Performance,5,100.0
Pokémon Pokopia,advantage,Replayability,7,100.0
Pokémon Sun and Moon,advantage,Replayability,5,100.0
Pokémon Sun and Moon,advantage,Gameplay,11,90.91
Pokémon Sun and Moon,advantage,Performance,6,83.33
Pokémon Sun and Moon,advantage,Difficulty,8,75.0
Pokémon Sun and Moon,advantage,Story,12,75.0
Pokémon Sun and Moon,advantage,Level Design,4,75.0
Pokémon Sun and Moon,advantage,Graphics,3,66.67
Pokémon: Let's Go,advantage,Graphics,4,100.0
Pokémon: Let's Go,advantage,Level Design,4,100.0
Pony Island,advantage,Story,3,66.67
Portal: Companion Collection,advantage,Replayability,3,100.0
Post Void,advantage,Gameplay,8,75.0
Post Void,advantage,Performance,8,62.5
Potion Craft,advantage,Gameplay,5,100.0
PowerSlave Exhumed,advantage,Performance,3,100.0
PowerSlave Exhumed,advantage,Difficulty,3,66.67
PowerSlave Exhumed,advantage,Gameplay,5,60.0
PowerWash Simulator 2,advantage,Gameplay,11,100.0
PowerWash Simulator 2,advantage,Graphics,3,100.0
PowerWash Simulator 2,advantage,Difficulty,7,100.0
PowerWash Simulator 2,advantage,Level Design,6,100.0
PowerWash Simulator 2,advantage,Replayability,3,100.0
PowerWash Simulator 2,advantage,Story,3,66.67
Pragmata,advantage,Characters,33,100.0
Pragmata,advantage,Level Design,11,100.0
Pragmata,advantage,Difficulty,15,93.33
Pragmata,advantage,Gameplay,108,92.59
Pragmata,advantage,Graphics,13,92.31
Pragmata,advantage,Story,64,89.06
Pragmata,advantage,Performance,9,88.89
Pragmata,advantage,Replayability,7,71.43
Prey,advantage,Replayability,8,87.5
Prey,advantage,Difficulty,15,80.0
Prey,advantage,Graphics,4,75.0
Prey,advantage,Story,50,74.0
Prey,advantage,Gameplay,49,73.47
Prey,advantage,Performance,17,70.59
Prey,advantage,Level Design,22,68.18
Prey,advantage,Music & Sound,3,66.67
Prey,disadvantage,Graphics,4,25.0
Prey: Mooncrash,advantage,Replayability,4,100.0
Prey: Mooncrash,advantage,Story,8,87.5
Prey: Mooncrash,advantage,Gameplay,7,85.71
Prey: Mooncrash,advantage,Difficulty,5,60.0
Prince of Persia: The Lost Crown,advantage,Graphics,16,100.0
Prince of Persia: The Lost Crown,advantage,Music & Sound,8,100.0
Prince of Persia: The Lost Crown,advantage,Replayability,7,100.0
Prince of Persia: The Lost Crown,advantage,Level Design,22,95.45
Prince of Persia: The Lost Crown,advantage,Gameplay,104,94.23
Prince of Persia: The Lost Crown,advantage,Characters,12,91.67
Prince of Persia: The Lost Crown,advantage,Difficulty,39,89.74
Prince of Persia: The Lost Crown,advantage,Story,35,85.71
Prinny Presents NIS Classics Vol. 2,advantage,Gameplay,4,75.0
Prinny Presents NIS Classics Vol. 2,advantage,Story,4,75.0
Pro Evolution Soccer 2015,advantage,Gameplay,6,83.33
Pro Evolution Soccer 2016,advantage,Difficulty,6,100.0
Pro Evolution Soccer 2016,advantage,Gameplay,13,84.62
Pro Evolution Soccer 2016,advantage,Level Design,3,66.67
Pro Evolution Soccer 2016,disadvantage,Level Design,3,33.33
Pro Evolution Soccer 2017,advantage,Gameplay,19,89.47
Pro Evolution Soccer 2017,advantage,Graphics,4,75.0
Pro Evolution Soccer 2018,advantage,Difficulty,3,100.0
Pro Evolution Soccer 2018,advantage,Level Design,4,75.0
Pro Evolution Soccer 2018,advantage,Graphics,8,75.0
Pro Evolution Soccer 2018,advantage,Performance,7,71.43
Pro Evolution Soccer 2018,advantage,Gameplay,31,67.74
Prodeus,advantage,Music & Sound,5,100.0
Prodeus,advantage,Performance,12,83.33
Prodeus,advantage,Level Design,9,66.67
Prodeus,advantage,Graphics,6,66.67
Professor Layton and the Azran Legacy,advantage,Characters,4,100.0
Professor Layton and the Azran Legacy,advantage,Story,11,63.64
Professor Layton and the Azran Legacy,advantage,Level Design,5,60.0
Project CARS,advantage,Graphics,4,100.0
Project CARS,advantage,Level Design,3,100.0
Project CARS,advantage,Gameplay,6,83.33
Project CARS,advantage,Difficulty,8,75.0
Project CARS 2,advantage,Replayability,9,100.0
Project CARS 2,advantage,Gameplay,9,88.89
Project CARS 2,advantage,Graphics,9,88.89
Project CARS 2,advantage,Music & Sound,8,87.5
Project CARS 2,advantage,Difficulty,9,77.78
Project CARS 2,advantage,Performance,12,66.67
Promenade,advantage,Gameplay,13,100.0
Promenade,advantage,Story,3,100.0
Promenade,advantage,Graphics,3,100.0
Promenade,advantage,Level Design,3,100.0
Promenade,advantage,Music & Sound,3,100.0
Promenade,advantage,Difficulty,3,100.0
Promise Mascot Agency,advantage,Characters,12,83.33
Promise Mascot Agency,advantage,Gameplay,12,75.0
Promise Mascot Agency,advantage,Story,12,75.0
Psychonauts 2,advantage,Characters,22,100.0
Psychonauts 2,advantage,Graphics,13,100.0
Psychonauts 2,advantage,Difficulty,9,100.0
Psychonauts 2,advantage,Level Design,18,100.0
Psychonauts 2,advantage,Performance,4,100.0
Psychonauts 2,advantage,Gameplay,45,97.78
Psychonauts 2,advantage,Story,41,97.56
Psychonauts 2,advantage,Replayability,4,75.0
Psyvariar 3,advantage,Replayability,3,100.0
Psyvariar 3,advantage,Difficulty,3,100.0
Psyvariar 3,advantage,Gameplay,5,80.0
Psyvariar 3,advantage,Characters,3,66.67
Pushmo World,advantage,Gameplay,3,66.67
Puyo Puyo Tetris,advantage,Gameplay,6,100.0
Puyo Puyo Tetris,advantage,Story,3,100.0
Puyo Puyo Tetris,advantage,Difficulty,4,100.0
Puyo Puyo Tetris,advantage,Replayability,9,100.0
Pyre,advantage,Level Design,3,100.0
Pyre,advantage,Characters,21,95.24
Pyre,advantage,Story,27,85.19
Pyre,advantage,Music & Sound,16,81.25
Pyre,advantage,Gameplay,34,79.41
Pyre,advantage,Graphics,13,76.92
Pyre,advantage,Difficulty,4,75.0
Q.U.B.E. 10th Anniversary,advantage,Graphics,3,100.0
Q.U.B.E. 10th Anniversary,advantage,Replayability,3,66.67
QQQbeats!!!,advantage,Gameplay,4,75.0
Quadrilateral Cowboy,advantage,Story,3,66.67
Quake,advantage,Gameplay,8,100.0
Quake,advantage,Graphics,6,100.0
Quake,advantage,Level Design,4,100.0
Quake,advantage,Difficulty,3,100.0
Quake,advantage,Replayability,8,100.0
Quake,advantage,Performance,10,90.0
Quake II,advantage,Gameplay,4,100.0
Quake II,advantage,Graphics,4,100.0
Quake II,advantage,Performance,4,100.0
Quake II,advantage,Replayability,7,100.0
Quarantine Circular,advantage,Characters,5,60.0
Quartet,advantage,Music & Sound,3,100.0
Quartet,advantage,Characters,7,100.0
Quartet,advantage,Story,8,87.5
Quartet,advantage,Gameplay,6,83.33
R-Type Dimensions EX,advantage,Difficulty,3,100.0
Rabi-Ribi,advantage,Difficulty,7,100.0
Rabi-Ribi,advantage,Replayability,3,100.0
Rabi-Ribi,advantage,Characters,3,66.67
Raccoin: Coin Pusher Roguelike,advantage,Graphics,4,100.0
Raccoin: Coin Pusher Roguelike,advantage,Difficulty,4,100.0
Raccoin: Coin Pusher Roguelike,advantage,Gameplay,6,83.33
Radiant Historia: Perfect Chronology,advantage,Gameplay,8,100.0
Radiant Historia: Perfect Chronology,advantage,Story,11,100.0
Radiant Historia: Perfect Chronology,advantage,Characters,4,100.0
Radiant Historia: Perfect Chronology,advantage,Replayability,6,83.33
Radiant Historia: Perfect Chronology,advantage,Difficulty,3,66.67
Radiant Silvergun,advantage,Difficulty,4,100.0
Radiant Tale,advantage,Story,4,100.0
Radiant Tale,advantage,Characters,5,100.0
Ragnarock,advantage,Gameplay,4,100.0
Ragnarock,advantage,Music & Sound,7,85.71
Railbound,advantage,Difficulty,7,85.71
Rainbow Billy: The Curse of Leviathan,advantage,Characters,5,100.0
Rainbow Billy: The Curse of Leviathan,advantage,Gameplay,13,92.31
Rainbow Billy: The Curse of Leviathan,advantage,Story,7,85.71
Rainbow Billy: The Curse of Leviathan,advantage,Difficulty,5,80.0
Rainbow Billy: The Curse of Leviathan,advantage,Performance,4,75.0
Rainbow Billy: The Curse of Leviathan,advantage,Graphics,3,66.67
Rakuen Deluxe Edition,advantage,Story,3,100.0
Rare Replay,advantage,Gameplay,5,100.0
Rare Replay,advantage,Difficulty,8,100.0
Rare Replay,advantage,Replayability,49,95.92
Rare Replay,advantage,Performance,4,75.0
Ratchet & Clank,advantage,Graphics,10,100.0
Ratchet & Clank,advantage,Music & Sound,3,100.0
Ratchet & Clank,advantage,Characters,5,100.0
Ratchet & Clank,advantage,Replayability,3,100.0
Ratchet & Clank,advantage,Gameplay,22,95.45
Ratchet & Clank,advantage,Story,15,86.67
Ratchet & Clank,advantage,Difficulty,7,71.43
Ratchet & Clank: Rift Apart,advantage,Level Design,14,100.0
Ratchet & Clank: Rift Apart,advantage,Performance,23,95.65
Ratchet & Clank: Rift Apart,advantage,Story,34,94.12
Ratchet & Clank: Rift Apart,advantage,Characters,24,91.67
Ratchet & Clank: Rift Apart,advantage,Graphics,32,87.5
Ratchet & Clank: Rift Apart,advantage,Gameplay,57,85.96
Ratchet & Clank: Rift Apart,advantage,Music & Sound,6,83.33
Ratchet & Clank: Rift Apart,advantage,Difficulty,14,78.57
Raw Data,advantage,Gameplay,5,60.0
Rayman Legends,advantage,Graphics,6,100.0
Rayman Legends,advantage,Characters,5,100.0
Rayman Legends,advantage,Level Design,18,100.0
Rayman Legends,advantage,Music & Sound,6,100.0
Rayman Legends,advantage,Replayability,7,100.0
Rayman Legends,advantage,Performance,3,100.0
Rayman Legends,advantage,Gameplay,21,95.24
Rayman Legends,advantage,Difficulty,10,90.0
Rayman Legends: Definitive Edition,advantage,Gameplay,6,100.0
Rayman Legends: Definitive Edition,advantage,Graphics,3,100.0
Rayman Legends: Definitive Edition,advantage,Level Design,4,100.0
Rayman Legends: Definitive Edition,advantage,Music & Sound,4,100.0
Rayman Legends: Definitive Edition,advantage,Replayability,4,100.0
Ready or Not,advantage,Level Design,7,85.71
Ready or Not,advantage,Replayability,4,75.0
Ready or Not,advantage,Story,3,66.67
Ready or Not,advantage,Difficulty,9,66.67
Ready or Not,advantage,Gameplay,14,64.29
Realm of Ink,advantage,Graphics,5,80.0
Realm of Ink,advantage,Gameplay,6,66.67
Reanimal,advantage,Performance,11,90.91
Reanimal,advantage,Gameplay,48,83.33
Reanimal,advantage,Story,24,83.33
Reanimal,advantage,Music & Sound,11,81.82
Reanimal,advantage,Difficulty,13,76.92
Reanimal,advantage,Level Design,13,69.23
Reanimal,advantage,Graphics,16,62.5
Reanimal,advantage,Replayability,8,62.5
Red Dead Redemption 2,advantage,Level Design,15,100.0
Red Dead Redemption 2,advantage,Difficulty,13,100.0
Red Dead Redemption 2,advantage,Characters,23,100.0
Red Dead Redemption 2,advantage,Music & Sound,5,100.0
Red Dead Redemption 2,advantage,Performance,23,95.65
Red Dead Redemption 2,advantage,Graphics,22,95.45
Red Dead Redemption 2,advantage,Story,55,92.73
Red Dead Redemption 2,advantage,Gameplay,26,88.46
Red Dead Redemption 2,advantage,Replayability,14,85.71
Red Matter 2,advantage,Story,3,100.0
Red Matter 2,advantage,Graphics,6,100.0
Red Matter 2,advantage,Performance,3,100.0
Reigns: Her Majesty,advantage,Gameplay,3,100.0
Reigns: Her Majesty,advantage,Story,3,66.67
Remnant II,advantage,Replayability,12,91.67
Remnant II,advantage,Level Design,12,91.67
Remnant II,advantage,Gameplay,34,88.24
Remnant II,advantage,Difficulty,17,88.24
Remnant II,advantage,Characters,8,87.5
Remnant II,advantage,Story,16,81.25
Remnant II,advantage,Performance,12,75.0
Remnant II,advantage,Graphics,3,66.67
Resident Evil 2,advantage,Gameplay,31,100.0
Resident Evil 2,advantage,Story,12,100.0
Resident Evil 2,advantage,Graphics,19,100.0
Resident Evil 2,advantage,Characters,5,100.0
Resident Evil 2,advantage,Level Design,6,100.0
Resident Evil 2,advantage,Music & Sound,8,100.0
Resident Evil 2,advantage,Difficulty,10,100.0
Resident Evil 2,advantage,Performance,3,100.0
Resident Evil 2,advantage,Replayability,10,100.0
Resident Evil 4,advantage,Graphics,4,100.0
Resident Evil 4,advantage,Gameplay,10,90.0
Resident Evil 4,advantage,Story,4,75.0
Resident Evil 4,advantage,Characters,4,75.0
Resident Evil 4,advantage,Difficulty,4,75.0
Resident Evil 4 (2023),advantage,Story,25,100.0
Resident Evil 4 (2023),advantage,Graphics,23,100.0
Resident Evil 4 (2023),advantage,Characters,9,100.0
Resident Evil 4 (2023),advantage,Level Design,6,100.0
Resident Evil 4 (2023),advantage,Difficulty,15,100.0
Resident Evil 4 (2023),advantage,Music & Sound,3,100.0
Resident Evil 4 (2023),advantage,Replayability,16,100.0
Resident Evil 4 (2023),advantage,Gameplay,52,98.08
Resident Evil 4 VR,advantage,Gameplay,5,100.0
Resident Evil 4: Separate Ways,advantage,Characters,5,100.0
Resident Evil 4: Separate Ways,advantage,Replayability,14,100.0
Resident Evil 4: Separate Ways,advantage,Story,26,96.15
Resident Evil 4: Separate Ways,advantage,Gameplay,21,95.24
Resident Evil 4: Separate Ways,advantage,Difficulty,4,75.0
Resident Evil 4: Ultimate HD Edition,advantage,Performance,4,100.0
Resident Evil 4: Ultimate HD Edition,advantage,Gameplay,6,66.67
Resident Evil 4: Ultimate HD Edition,advantage,Graphics,3,66.67
Resident Evil 4: Ultimate HD Edition,advantage,Replayability,3,66.67
Resident Evil 7 Biohazard,advantage,Gameplay,19,100.0
Resident Evil 7 Biohazard,advantage,Characters,7,100.0
Resident Evil 7 Biohazard,advantage,Replayability,3,100.0
Resident Evil 7 Biohazard,advantage,Level Design,9,100.0
Resident Evil 7 Biohazard,advantage,Story,25,88.0
Resident Evil 7 Biohazard,advantage,Difficulty,11,72.73
Resident Evil HD Remaster,advantage,Graphics,7,100.0
Resident Evil HD Remaster,advantage,Performance,3,100.0
Resident Evil HD Remaster,advantage,Music & Sound,3,100.0
Resident Evil HD Remaster,advantage,Replayability,4,100.0
Resident Evil HD Remaster,advantage,Gameplay,15,93.33
Resident Evil HD Remaster,advantage,Difficulty,11,90.91
Resident Evil HD Remaster,advantage,Story,6,83.33
Resident Evil Requiem,advantage,Level Design,13,100.0
Resident Evil Requiem,advantage,Replayability,9,100.0
Resident Evil Requiem,advantage,Performance,8,100.0
Resident Evil Requiem,advantage,Difficulty,14,100.0
Resident Evil Requiem,advantage,Music & Sound,9,100.0
Resident Evil Requiem,advantage,Story,57,98.25
Resident Evil Requiem,advantage,Gameplay,57,96.49
Resident Evil Requiem,advantage,Graphics,18,94.44
Resident Evil Requiem,advantage,Characters,25,88.0
